id,comunidad,parroquia,parroquia_id,municipio,municipio_id
09140126017,EL SALADILLO,Dabajuro,1,Dabajuro,14
09140126018,EL TINAJON,Dabajuro,1,Dabajuro,14
09140126019,EL YAGUAL,Dabajuro,1,Dabajuro,14
09140126020,FLORIDA,Dabajuro,1,Dabajuro,14
09140126021,GANADERA,Dabajuro,1,Dabajuro,14
09140126022,HIERBA BRAVA,Dabajuro,1,Dabajuro,14
09140126023,JESUS DE LA MISERICORDIA,Dabajuro,1,Dabajuro,14
09140126024,JOSE MELENDEZ,Dabajuro,1,Dabajuro,14
09140126025,JUAN CHIRINOS,Dabajuro,1,Dabajuro,14
09140126026,LA ADUANA,Dabajuro,1,Dabajuro,14
09140126027,LA ALEGRIA,Dabajuro,1,Dabajuro,14
09140126028,LA BAJURA,Dabajuro,1,Dabajuro,14
09140126029,LA CAÑADA,Dabajuro,1,Dabajuro,14
09140126030,LA CARRAPLANA,Dabajuro,1,Dabajuro,14
09140126031,LA CORIANA,Dabajuro,1,Dabajuro,14
09140126032,URBANIZACION COROMOTO,Dabajuro,1,Dabajuro,14
09140126033,LA CUCHILLA,Dabajuro,1,Dabajuro,14
09140126034,LA CURVA,Dabajuro,1,Dabajuro,14
09140126035,LA CURVA DE LA MANTECA,Dabajuro,1,Dabajuro,14
09140126036,LA DANTA,Dabajuro,1,Dabajuro,14
09140126037,LA DEOGRACIA,Dabajuro,1,Dabajuro,14
09140126038,LA ENCRUCIJADA,Dabajuro,1,Dabajuro,14
09140126039,LA FILA,Dabajuro,1,Dabajuro,14
09140126040,LA FILIPINA,Dabajuro,1,Dabajuro,14
09140126041,LA FLORIDA,Dabajuro,1,Dabajuro,14
09140126042,LA FLORIDA 1,Dabajuro,1,Dabajuro,14
09140126043,LA FORTALEZA,Dabajuro,1,Dabajuro,14
09140126044,LA GANADERA,Dabajuro,1,Dabajuro,14
09140126045,LA INVASION,Dabajuro,1,Dabajuro,14
09140126046,LA JAGUA,Dabajuro,1,Dabajuro,14
09140126047,LA LAGUNITA,Dabajuro,1,Dabajuro,14
09140126048,LA LUCIA,Dabajuro,1,Dabajuro,14
09140126049,LA MILAGROSA,Dabajuro,1,Dabajuro,14
09140126050,LA OPINION,Dabajuro,1,Dabajuro,14
09140126051,LA PALOMA,Dabajuro,1,Dabajuro,14
09140126052,LA PARADA,Dabajuro,1,Dabajuro,14
09140126053,LA PORTERIA,Dabajuro,1,Dabajuro,14
09140126054,LA QUEBRADA,Dabajuro,1,Dabajuro,14
09140126055,LA REFORMA,Dabajuro,1,Dabajuro,14
09140126056,LA RICA,Dabajuro,1,Dabajuro,14
09140126057,LA SABANA,Dabajuro,1,Dabajuro,14
09140126058,LA SEÑORA,Dabajuro,1,Dabajuro,14
09140126059,LA TRINIDAD,Dabajuro,1,Dabajuro,14
09140126060,LA UNION,Dabajuro,1,Dabajuro,14
09140126061,LA UNIVERSIDAD,Dabajuro,1,Dabajuro,14
09140126062,LA VICTORIA,Dabajuro,1,Dabajuro,14
09140126063,LARA,Dabajuro,1,Dabajuro,14
09140126064,LAS BARISIGUAS,Dabajuro,1,Dabajuro,14
09140126065,LAS BARRANQUITAS,Dabajuro,1,Dabajuro,14
09140126066,LAS CAMELIAS,Dabajuro,1,Dabajuro,14
09140126067,LAS COLINAS,Dabajuro,1,Dabajuro,14
09140126068,LAS DELICIAS,Dabajuro,1,Dabajuro,14
09140126069,LAS DOS BOCAS,Dabajuro,1,Dabajuro,14
09140126070,LAS FILIPINAS,Dabajuro,1,Dabajuro,14
09140126071,LAS FLORES,Dabajuro,1,Dabajuro,14
09140126072,LAS MALVINAS,Dabajuro,1,Dabajuro,14
09140126073,LAS MALVINAS PUNTA DEL ESTE,Dabajuro,1,Dabajuro,14
09140126074,LAS TINAJITAS,Dabajuro,1,Dabajuro,14
09140126075,LAS TRES MARIAS,Dabajuro,1,Dabajuro,14
09140126076,LAS VEROTAS,Dabajuro,1,Dabajuro,14
09140126077,LAS VIVIENDAS,Dabajuro,1,Dabajuro,14
09140126078,LAS YERITAS,Dabajuro,1,Dabajuro,14
09140126079,LLANO REDONDO,Dabajuro,1,Dabajuro,14
09140126080,LOMA DE CABALLO,Dabajuro,1,Dabajuro,14
09140126081,LOS AGUACATES,Dabajuro,1,Dabajuro,14
09140126082,LOS ANDES,Dabajuro,1,Dabajuro,14
09140126083,LOS BUCHALITOS,Dabajuro,1,Dabajuro,14
09140126084,LOS CAMPAMENTOS,Dabajuro,1,Dabajuro,14
09140126085,LOS CARRAOS,Dabajuro,1,Dabajuro,14
09140126086,LOS ISLEÑOS,Dabajuro,1,Dabajuro,14
09140126087,LOS NARANJITOS,Dabajuro,1,Dabajuro,14
09140126088,LOS OJOS DE AGUA,Dabajuro,1,Dabajuro,14
09140126089,LOS POCITOS,Dabajuro,1,Dabajuro,14
09140126090,MACUNARE,Dabajuro,1,Dabajuro,14
09140126091,MI ESPERANZA,Dabajuro,1,Dabajuro,14
09140126092,MILANO,Dabajuro,1,Dabajuro,14
09140126093,MONSEÑOR BOZO,Dabajuro,1,Dabajuro,14
09140126094,MONSEÑOR BOZO SECTOR AEROPUERTO,Dabajuro,1,Dabajuro,14
09140126095,NORTE,Dabajuro,1,Dabajuro,14
09140126096,NUEVA AURORA,Dabajuro,1,Dabajuro,14
09140126097,NUEVA AURORA NORTE,Dabajuro,1,Dabajuro,14
09140126098,NUEVA AURORA SUR,Dabajuro,1,Dabajuro,14
09140126099,NUEVAS TINAJITAS,Dabajuro,1,Dabajuro,14
09140126100,OJO DE AGUA,Dabajuro,1,Dabajuro,14
09140126101,PALMA SOLA,Dabajuro,1,Dabajuro,14
09140126102,PALMARITO,Dabajuro,1,Dabajuro,14
09140126103,PALO DE VACA,Dabajuro,1,Dabajuro,14
09140126104,PALO NEGRO,Dabajuro,1,Dabajuro,14
09140126105,PANAMA,Dabajuro,1,Dabajuro,14
09140126106,PARAMITO,Dabajuro,1,Dabajuro,14
09140126107,PARCELAMIENTO JOSE MELENDEZ,Dabajuro,1,Dabajuro,14
09140126108,PINITA,Dabajuro,1,Dabajuro,14
09140126109,POTRERITO,Dabajuro,1,Dabajuro,14
09140126110,QUEBRADA ABAJO,Dabajuro,1,Dabajuro,14
09140126111,QUEBRADA HONDA,Dabajuro,1,Dabajuro,14
09140126112,RAIMUNDO,Dabajuro,1,Dabajuro,14
09140126113,RANCHO VERDE,Dabajuro,1,Dabajuro,14
09140126114,RICAURTE,Dabajuro,1,Dabajuro,14
09140126115,RINCON DE ROBLE,Dabajuro,1,Dabajuro,14
09140126116,RIO CHIQUITO,Dabajuro,1,Dabajuro,14
09140126117,SAN AGUSTIN,Dabajuro,1,Dabajuro,14
09140126118,SAN ANTONIO,Dabajuro,1,Dabajuro,14
09140126119,SAN ISIDRO,Dabajuro,1,Dabajuro,14
09140126120,SAN JOSE,Dabajuro,1,Dabajuro,14
09140126121,SAN MARTIN,Dabajuro,1,Dabajuro,14
09140126122,SAN MIGUEL,Dabajuro,1,Dabajuro,14
09140126123,SAN RAFAEL,Dabajuro,1,Dabajuro,14
09140126124,SANTA ANA,Dabajuro,1,Dabajuro,14
09140126125,SANTA CRUZ,Dabajuro,1,Dabajuro,14
09140126126,SANTA FE,Dabajuro,1,Dabajuro,14
09140126127,SANTA LUCIA,Dabajuro,1,Dabajuro,14
09140126128,SANTA MARIA,Dabajuro,1,Dabajuro,14
09140126129,SANTA ROSA,Dabajuro,1,Dabajuro,14
09140126130,SANTA ROSA DE AGUA,Dabajuro,1,Dabajuro,14
09140126131,SOUBLETTE,Dabajuro,1,Dabajuro,14
09140126132,TARIKAKA ABAJO,Dabajuro,1,Dabajuro,14
09140126133,TARIKAKA ARRIBA,Dabajuro,1,Dabajuro,14
09140126134,TUPURITO,Dabajuro,1,Dabajuro,14
09140126135,TUPURITO ABAJO,Dabajuro,1,Dabajuro,14
09140126136,TUPURITO ARRIBA,Dabajuro,1,Dabajuro,14
09140126137,VENTURA,Dabajuro,1,Dabajuro,14
09140126138,VERA MOCHA,Dabajuro,1,Dabajuro,14
09140126139,VIENTO SUAVE,Dabajuro,1,Dabajuro,14
09140126140,VILLA BLANCA,Dabajuro,1,Dabajuro,14
09140126141,VILLAS DEL CARMEN,Dabajuro,1,Dabajuro,14
09140180507,BICENTENARIO 1,Dabajuro,1,Dabajuro,14
09140181685,URBANIZACIÓN VIRGEN DE COROMOTO,Dabajuro,1,Dabajuro,14
09150126142,8 DE DICIEMBRE,Chichiriviche,1,Monseñor Iturriza,15
09150126143,AEROPUERTO,Chichiriviche,1,Monseñor Iturriza,15
09150126144,AGUA SALOBRE,Chichiriviche,1,Monseñor Iturriza,15
09150126145,CASCO CENTRAL TUCACAS,Chichiriviche,1,Monseñor Iturriza,15
09150126146,CENTRO,Chichiriviche,1,Monseñor Iturriza,15
09150126147,CUARE,Chichiriviche,1,Monseñor Iturriza,15
09150126148,CUEVA DE LOS INDIOS,Chichiriviche,1,Monseñor Iturriza,15
09150126149,EL CALVARIO,Chichiriviche,1,Monseñor Iturriza,15
09150126150,EL CANITO,Chichiriviche,1,Monseñor Iturriza,15
09150126151,EL CRUCE,Chichiriviche,1,Monseñor Iturriza,15
09150126152,EL TAQUE,Chichiriviche,1,Monseñor Iturriza,15
09150126153,EMPALIZADAS,Chichiriviche,1,Monseñor Iturriza,15
09150126154,FLAMENCO,Chichiriviche,1,Monseñor Iturriza,15
09150126155,JAJATAL,Chichiriviche,1,Monseñor Iturriza,15
09150126156,JOSE LAURENCIO SILVA,Chichiriviche,1,Monseñor Iturriza,15
09150126157,JOSEFA CAMEJO,Chichiriviche,1,Monseñor Iturriza,15
09150126158,LA ARENA,Chichiriviche,1,Monseñor Iturriza,15
09150126159,LA PLAYA,Chichiriviche,1,Monseñor Iturriza,15
09150126160,LAS COROCORAS,Chichiriviche,1,Monseñor Iturriza,15
09150126161,LAS TUNITAS,Chichiriviche,1,Monseñor Iturriza,15
09150126162,LAS VUELTAS,Chichiriviche,1,Monseñor Iturriza,15
09150126163,MAR CARIBE,Chichiriviche,1,Monseñor Iturriza,15
09150126164,MATA SECA,Chichiriviche,1,Monseñor Iturriza,15
09150126165,PALO MOCHO,Chichiriviche,1,Monseñor Iturriza,15
09150126166,PEROZO,Chichiriviche,1,Monseñor Iturriza,15
09150126167,PLAYA AZUL,Chichiriviche,1,Monseñor Iturriza,15
09150126168,PLAYA NORTE,Chichiriviche,1,Monseñor Iturriza,15
09150126169,PUNTA BRAVA,Chichiriviche,1,Monseñor Iturriza,15
09150126170,ROMULO GALLEGOS,Chichiriviche,1,Monseñor Iturriza,15
09150126171,SABANA GRANDE,Chichiriviche,1,Monseñor Iturriza,15
09150126172,SAN RAFAEL,Chichiriviche,1,Monseñor Iturriza,15
09150126173,SANARE ABAJO,Chichiriviche,1,Monseñor Iturriza,15
09150126174,SANTA ROSA,Chichiriviche,1,Monseñor Iturriza,15
09150126175,TIBANA,Chichiriviche,1,Monseñor Iturriza,15
09150126176,TUQUE,Chichiriviche,1,Monseñor Iturriza,15
09150126177,VIRGEN DEL CARMEN,Chichiriviche,1,Monseñor Iturriza,15
09150181686,CIUDAD FLAMINGO,Chichiriviche,1,Monseñor Iturriza,15
09150226178,BOCA DE TOCUYO,Boca de Tocuyo,2,Monseñor Iturriza,15
09150226179,CAMPO VIEJO,Boca de Tocuyo,2,Monseñor Iturriza,15
09150226180,CENTRO,Boca de Tocuyo,2,Monseñor Iturriza,15
09150226181,LA PLAYA,Boca de Tocuyo,2,Monseñor Iturriza,15
09150226182,LOS CORRALES,Boca de Tocuyo,2,Monseñor Iturriza,15
09150326183,AGUA SALOBRE,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326184,ALTO DE LA ALEGRIA,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326185,ANSELMITO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326186,BLANQUILLO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326187,BOCA DE TOCUYO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326188,BRISAS DEL MAR,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326189,BUENA VISTA,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326190,CASCO CENTRAL BOCA DE AROA,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326191,CAYUMAR,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326192,CHIVARE,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326193,CIUDAD FLAMINGO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326194,DIEGUITO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326195,EL LIMON,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326196,EL MARITE,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326197,EL PUÑAL,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326198,FEDERICO EECKOUT,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326199,FELIPITO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326200,GRANJAS EL TUQUE,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326201,GUANDABO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326202,LA COROMOTO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326203,LA PASARELA,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326204,LA QUEBRADITA,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326205,LA SOLEDAD,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326206,LAS CARACARAS,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326207,LAS LAPAS,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326208,LIBERTADOR,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326209,LOMA COLORADA,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326210,PUEBLO NUEVO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326211,PUENTE ARAGUITA,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326212,PUENTE RIO TOCUYO,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326213,SAID PARAMACONI,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326214,SAN JOSE,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326215,SANTA CRUZ,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150326216,TOCUYO DE LA COSTA,Tocuyo de la Costa,3,Monseñor Iturriza,15
09150381319,TIBANA,Tocuyo de la Costa,3,Monseñor Iturriza,15
09160126217,4 DE FEBRERO,Los Taques,1,Los Taques,16
09160126218,4 DE FEBRERO SECTOR MADRE CECILIA,Los Taques,1,Los Taques,16
09160126219,4 DE FEBRERO SECTOR NATALICIO DE BOLIVAR,Los Taques,1,Los Taques,16
09160126220,4 DE FEBRERO SECTOR ZAMORA,Los Taques,1,Los Taques,16
09160126221,ALI PRIMERA,Los Taques,1,Los Taques,16
09160126222,ALI PRIMERA SECTOR 19 DE ABRIL,Los Taques,1,Los Taques,16
09160126223,AMUAY,Los Taques,1,Los Taques,16
09160126224,ANDRES BELLO,Los Taques,1,Los Taques,16
09160126225,ANTONIO MACEO DE LA CANADA,Los Taques,1,Los Taques,16
09160126226,ARISTIDES CALVANI,Los Taques,1,Los Taques,16
09160126227,BARRIO LARA,Los Taques,1,Los Taques,16
09160126228,BICENTENARIO VELITA,Los Taques,1,Los Taques,16
09160126229,BOLIVAR LIBERTADO VELITA,Los Taques,1,Los Taques,16
09160126230,CABUDARE,Los Taques,1,Los Taques,16
09160126231,CAMPO ALEGRE,Los Taques,1,Los Taques,16
09160126232,CAMPO MEDICO,Los Taques,1,Los Taques,16
09160126233,CAMPO PETROLERO,Los Taques,1,Los Taques,16
09160126234,CARDONAL,Los Taques,1,Los Taques,16
09160126235,CASCO CENTRAL,Los Taques,1,Los Taques,16
09160126236,CASTULO MARMOL FERRER,Los Taques,1,Los Taques,16
09160126237,CAUJARAO,Los Taques,1,Los Taques,16
09160126238,CENTINELAS DE LA CAÑADA,Los Taques,1,Los Taques,16
09160126239,CENTRO,Los Taques,1,Los Taques,16
09160126240,CENTRO DE CORO,Los Taques,1,Los Taques,16
09160126241,CHIMPIRE,Los Taques,1,Los Taques,16
09160126242,CODUTO,Los Taques,1,Los Taques,16
09160126243,CORAZON DE JESUS,Los Taques,1,Los Taques,16
09160126244,CREOLANDA SECTOR CREOLANDIA DON BOSCO,Los Taques,1,Los Taques,16
09160126245,CREOLANDIA,Los Taques,1,Los Taques,16
09160126246,CREOLANDIA SECTOR POZO DE PIEDRA,Los Taques,1,Los Taques,16
09160126247,CREPUSCULO CORIANO,Los Taques,1,Los Taques,16
09160126248,CUMUJACOA,Los Taques,1,Los Taques,16
09160126249,CURAZAITO,Los Taques,1,Los Taques,16
09160126250,DOÑA ROSA,Los Taques,1,Los Taques,16
09160126251,EL BUEN PASTOR VELITA,Los Taques,1,Los Taques,16
09160126252,EL CARDON,Los Taques,1,Los Taques,16
09160126253,EL CEBOLLAL,Los Taques,1,Los Taques,16
09160126254,EL CERRO,Los Taques,1,Los Taques,16
09160126255,EL ENCANTO Y CASA DE CAMPO,Los Taques,1,Los Taques,16
09160126256,EL HATILLO,Los Taques,1,Los Taques,16
09160126257,EL HOYITO,Los Taques,1,Los Taques,16
09160126258,EL HOYO,Los Taques,1,Los Taques,16
09160126259,EL MULATO,Los Taques,1,Los Taques,16
09160126260,EL OASIS,Los Taques,1,Los Taques,16
09160126261,EL OLIVO,Los Taques,1,Los Taques,16
09160126262,EL PANTANO,Los Taques,1,Los Taques,16
09160126263,EL RECREO,Los Taques,1,Los Taques,16
09160126264,EL ROSARIO,Los Taques,1,Los Taques,16
09160126265,EL TACAL,Los Taques,1,Los Taques,16
09160126266,GUANADITO,Los Taques,1,Los Taques,16
09160126267,INDEPENDENCIA,Los Taques,1,Los Taques,16
09160126268,ISIRO,Los Taques,1,Los Taques,16
09160126269,JAYANA,Los Taques,1,Los Taques,16
09160126270,JAYANA SUR,Los Taques,1,Los Taques,16
09160126271,JUAN CRISOSTOMO FALCON,Los Taques,1,Los Taques,16
09160126272,JUDIBANA,Los Taques,1,Los Taques,16
09160126273,LA CANDELARIA,Los Taques,1,Los Taques,16
09160126274,LA CIUDADELA,Los Taques,1,Los Taques,16
09160126275,LA COROMOTO,Los Taques,1,Los Taques,16
09160126276,LA RETAMA,Los Taques,1,Los Taques,16
09160126277,LA VICTORIA,Los Taques,1,Los Taques,16
09160126278,LIBERTADORES,Los Taques,1,Los Taques,16
09160126279,LOS BLOQUES,Los Taques,1,Los Taques,16
09160126280,MONCHE WEFFER,Los Taques,1,Los Taques,16
09160126281,MONSEÑOR ITURRIZA,Los Taques,1,Los Taques,16
09160126282,"MONTAÑITA, LINO VENTURA",Los Taques,1,Los Taques,16
09160126283,MONTE VERDE,Los Taques,1,Los Taques,16
09160126284,NUEVA JAYANA,Los Taques,1,Los Taques,16
09160126285,OROPOPO,Los Taques,1,Los Taques,16
09160126286,PANTANO ARRIBA,Los Taques,1,Los Taques,16
09160126287,PANTANO CENTRO,Los Taques,1,Los Taques,16
09160126288,POTRERITO,Los Taques,1,Los Taques,16
09160126289,PUEBLO NUEVO,Los Taques,1,Los Taques,16
09160126290,PUNTA DE MATA,Los Taques,1,Los Taques,16
09160126291,PUNTA DE PIEDRA,Los Taques,1,Los Taques,16
09160126292,RAFAEL URDANETA,Los Taques,1,Los Taques,16
09160126293,SAN AGUSTIN,Los Taques,1,Los Taques,16
09160126294,SAN BOSCO SUR,Los Taques,1,Los Taques,16
09160126295,SAN JOSE,Los Taques,1,Los Taques,16
09160126296,SAN JOSE 2 CURIANA MAPARARI,Los Taques,1,Los Taques,16
09160126297,SAN JOSE CENTRO,Los Taques,1,Los Taques,16
09160126298,SAN JOSE FEDERACION,Los Taques,1,Los Taques,16
09160126299,SAN JOSE VIRGEN DE GUADALUPE,Los Taques,1,Los Taques,16
09160126300,SAN JUAN BOSCO NEGRO PRIMERO,Los Taques,1,Los Taques,16
09160126301,SAN LUIS,Los Taques,1,Los Taques,16
09160126302,SAN NICOLAS,Los Taques,1,Los Taques,16
09160126303,SANTA ANA,Los Taques,1,Los Taques,16
09160126304,SANTA CRUZ DE LOS TAQUES,Los Taques,1,Los Taques,16
09160126305,SANTA MARIA,Los Taques,1,Los Taques,16
09160126306,SECTOR LOS CLARITOS,Los Taques,1,Los Taques,16
09160126307,SECTOR SAN JOSE,Los Taques,1,Los Taques,16
09160126308,TACAL SECTOR TACAL ABAJO,Los Taques,1,Los Taques,16
09160126309,TRINCHERA,Los Taques,1,Los Taques,16
09160126310,URB  LAS DELICIAS,Los Taques,1,Los Taques,16
09160126311,URB SANTA PAULA,Los Taques,1,Los Taques,16
09160126312,VILLA MARINA,Los Taques,1,Los Taques,16
09160126313,VILLA MARINA JOSEFA CAMEJO,Los Taques,1,Los Taques,16
09160126314,VIRGEN DE COROMOTO,Los Taques,1,Los Taques,16
09160126315,VIRGEN MARIA AUXILIADORA,Los Taques,1,Los Taques,16
09160126316,ZUMURUCUARE,Los Taques,1,Los Taques,16
09160182044,JAYANA NORTE,Los Taques,1,Los Taques,16
09160182306,SECTOR EL CERRO,Los Taques,1,Los Taques,16
09160226317,ALI PRIMERA,Judibana,2,Los Taques,16
09160226318,BRISAS DE AMUAY,Judibana,2,Los Taques,16
09160226319,CAMPO MEDICO,Judibana,2,Los Taques,16
09160226320,CARDONAL,Judibana,2,Los Taques,16
09160226321,CREOLANDIA,Judibana,2,Los Taques,16
09160226322,EL OASIS,Judibana,2,Los Taques,16
09160226323,GUANADITO,Judibana,2,Los Taques,16
09160226324,GUANADITO SUR,Judibana,2,Los Taques,16
09160226325,JUDIBANA,Judibana,2,Los Taques,16
09160226326,LA CUCHILLA,Judibana,2,Los Taques,16
09160226327,LA ROSA,Judibana,2,Los Taques,16
09160226328,SAN RAFAEL,Judibana,2,Los Taques,16
09160226329,SAN RAFAEL SECTOR CIUDAD BICENTENARIA,Judibana,2,Los Taques,16
09160226330,SUR,Judibana,2,Los Taques,16
09160281320,LA PASTORA,Judibana,2,Los Taques,16
09160282307,ALI PRIMERA 2,Judibana,2,Los Taques,16
09170126331,ACURITA,Píritu,1,Piritu,17
09170126332,BARIMISMAL,Píritu,1,Piritu,17
09170126333,BARRIO AJURO,Píritu,1,Piritu,17
09170126334,BAULITO,Píritu,1,Piritu,17
09170126335,BORREGO,Píritu,1,Piritu,17
09170126336,CAIPAL LAS MARGARITAS,Píritu,1,Piritu,17
09170126337,CAMPO SOLO,Píritu,1,Piritu,17
09170126338,CARICUCHE,Píritu,1,Piritu,17
09170126339,CASCO CENTRAL,Píritu,1,Piritu,17
09170126340,CERRO CESIBAL,Píritu,1,Piritu,17
09170126341,CERRO LARGO,Píritu,1,Piritu,17
09170126342,CERRO PELON,Píritu,1,Piritu,17
09170126343,CESIBAL,Píritu,1,Piritu,17
09170126344,COGOLLALITO,Píritu,1,Piritu,17
09170126345,EL CABALLO,Píritu,1,Piritu,17
09170126346,EL CASCABEL,Píritu,1,Piritu,17
09170126347,EL CAYUBE,Píritu,1,Piritu,17
09170126348,EL CHARO,Píritu,1,Piritu,17
09170126349,EL EMPUJON,Píritu,1,Piritu,17
09170126350,EL LIMONCITO,Píritu,1,Piritu,17
09170126351,EL MAMON,Píritu,1,Piritu,17
09170126352,EL ROBLE,Píritu,1,Piritu,17
09170126353,EL SIBUCARO,Píritu,1,Piritu,17
09170126354,EL SOLITO,Píritu,1,Piritu,17
09170126355,EL TANQUE,Píritu,1,Piritu,17
09170126356,EL TAPON,Píritu,1,Piritu,17
09170126357,EL TORITO,Píritu,1,Piritu,17
09170126358,EL TUQUE,Píritu,1,Piritu,17
09170126359,EL VIZCAINO,Píritu,1,Piritu,17
09170126360,GUAMACHO,Píritu,1,Piritu,17
09170126361,GUARATARO,Píritu,1,Piritu,17
09170126362,GUARECAL,Píritu,1,Piritu,17
09170126363,GUASIMAL,Píritu,1,Piritu,17
09170126364,HUEQUITO,Píritu,1,Piritu,17
09170126365,LA ALCABALA,Píritu,1,Piritu,17
09170126366,LA CEIBITA,Píritu,1,Piritu,17
09170126367,LA CRUZ,Píritu,1,Piritu,17
09170126368,LA CUMBRE,Píritu,1,Piritu,17
09170126369,LA FLORIDA,Píritu,1,Piritu,17
09170126370,LA GUACOA,Píritu,1,Piritu,17
09170126371,LA HACIENDA,Píritu,1,Piritu,17
09170126372,LA MADERA,Píritu,1,Piritu,17
09170126373,LA MAMAFLOR,Píritu,1,Piritu,17
09170126374,LA MONTANITA,Píritu,1,Piritu,17
09170126375,LA MONTAÑA DE HUEQUE,Píritu,1,Piritu,17
09170126376,LA PALOMA,Píritu,1,Piritu,17
09170126377,LA SOLEDAD,Píritu,1,Piritu,17
09170126378,LA TOCINETA,Píritu,1,Piritu,17
09170126379,LA VAQUITA,Píritu,1,Piritu,17
09170126380,LAS BOCAS,Píritu,1,Piritu,17
09170126381,LAS CIENEGUITAS,Píritu,1,Piritu,17
09170126382,LAS LOMAS,Píritu,1,Piritu,17
09170126383,LAS MANILLAS,Píritu,1,Piritu,17
09170126384,LAS PARCELAS,Píritu,1,Piritu,17
09170126385,LAS TRINCHERAS,Píritu,1,Piritu,17
09170126386,LOMA GRANDE,Píritu,1,Piritu,17
09170126387,LOMAS GRANDES,Píritu,1,Piritu,17
09170126388,LOS CAÑITOS,Píritu,1,Piritu,17
09170126389,LOS HIERBALES,Píritu,1,Piritu,17
09170126390,LOS JUNCALES,Píritu,1,Piritu,17
09170126391,LOS MECOCOS,Píritu,1,Piritu,17
09170126392,LOS RIEGOS,Píritu,1,Piritu,17
09170126393,MANANTIALES,Píritu,1,Piritu,17
09170126394,MONTE OSCURO,Píritu,1,Piritu,17
09170126395,MONTERREY,Píritu,1,Piritu,17
09170126396,MONTES DE LA CUCHARA,Píritu,1,Piritu,17
09170126397,MOTURO,Píritu,1,Piritu,17
09170126398,NUMANUMA,Píritu,1,Piritu,17
09170126399,PAPAYAL,Píritu,1,Piritu,17
09170126400,PASO REDONDO,Píritu,1,Piritu,17
09170126401,PEÑA DE HORED,Píritu,1,Piritu,17
09170126402,PIEDRA LUCIA,Píritu,1,Piritu,17
09170126403,PUEBLO NUEVO,Píritu,1,Piritu,17
09170126404,PUENTE RICOA,Píritu,1,Piritu,17
09170126405,RUBIN,Píritu,1,Piritu,17
09170126406,SACURAGUA,Píritu,1,Piritu,17
09170126407,SAN GABRIEL,Píritu,1,Piritu,17
09170126408,SAN GABRIEL ABAJO,Píritu,1,Piritu,17
09170126409,SAN JOSE,Píritu,1,Piritu,17
09170126410,SAN JOSE DE PIRITU,Píritu,1,Piritu,17
09170126411,SAN MIGUEL- GALAN,Píritu,1,Piritu,17
09170126412,SAN PEDRITO,Píritu,1,Piritu,17
09170126413,SANTA ROSA,Píritu,1,Piritu,17
09170126414,TAGUAQUI,Píritu,1,Piritu,17
09170126415,TAPA TAPA,Píritu,1,Piritu,17
09170126416,TAPARITO,Píritu,1,Piritu,17
09170126417,TIGRITO,Píritu,1,Piritu,17
09170126418,TUTANAL,Píritu,1,Piritu,17
09170126419,VIANA,Píritu,1,Piritu,17
09170126420,VILLA DE ORO,Píritu,1,Piritu,17
09170126421,VILORIA,Píritu,1,Piritu,17
09170180821,LA GUINEA,Píritu,1,Piritu,17
09170181321,SÁBANAS ALTAS,Píritu,1,Piritu,17
09170226422,ALTAMIRA,San José de la Costa,2,Piritu,17
09170226423,ARAGUAN,San José de la Costa,2,Piritu,17
09170226424,BLANCA TORRES,San José de la Costa,2,Piritu,17
09170226425,CAMPECHANO,San José de la Costa,2,Piritu,17
09170226426,CERRO URUCUCU,San José de la Costa,2,Piritu,17
